cik,cusip6,cusip8
932111.0,366973,366973
74303.0,201313,201313
1385187.0,259025,25902585
14195.0,366955,366955
1504619.0,70806A,70806A10
1022646.0,123120,12312013
1045609.0,123120,12312013
890394.0,619718,61971810
1054374.0,319402,31940268
874663.0,G01767,G0176710
38067.0,130930,13093065
1322866.0,171479,17147913
1093557.0,999999,999999
831001.0,222406,222406
1465128.0,021314,021314
81955.0,123120,12312013
5272.0,841128,84112893
875159.0,259649,25964928
1467373.0,324840,32484063
1051470.0,206476,20647619
1469510.0,76116A,76116A10
1041061.0,242205,24220507
937556.0,3778A6,3778A6
1332349.0,123120,12312013
886128.0,106340,10634007
865941.0,123120,12312013
854560.0,672035,672035
766704.0,123120,12312013
791519.0,549027,54902794
1001250.0,1214la,1214la
77360.0,999999,999999
1305253.0,15117E,15117E10
1287151.0,538801,538801
922475.0,113945,11394504
1166126.0,243160,24316027
938323.0,417653,41765370
1122388.0,28849P,28849P10
1166126.0,F49388,F4938875
708819.0,120003,12000358
1015780.0,155110,15511078
876437.0,200155,20015542
813828.0,999999,999999
839923.0,627631,627631
894405.0,040790,04079010
921112.0,123120,12312013
1001250.0,1214js,1214js
1331875.0,183619,18361961
1316631.0,G5480U,G5480U10
1041061.0,208895,20889558
882095.0,117566,117566
1047122.0,297818,29781884
1558633.0,191223,19122310
71691.0,139313,13931397
751364.0,123120,12312013
84129.0,559780,55978009
827054.0,128909,12890956
97210.0,164447,16444789
78890.0,201313,201313
1393818.0,999999,999999
37996.0,201300,20130082
49600.0,123120,12312013
885590.0,181948,18194881
1060349.0,325669,325669
804328.0,107497,10749787
313838.0,553599,55359984
1053532.0,123120,12312013
1064728.0,155103,15510339
1323404.0,294522,29452215
1306965.0,145950,145950
1350487.0,97717X,97717X71
806968.0,696600,69660028
1535031.0,89969Q,89969Q10
815097.0,109858,10985862
749098.0,117923,11792392
1061574.0,149906,14990658
896159.0,272879,27287925
1166691.0,311485,31148504
311337.0,867224,86722410
723125.0,565493,56549361
1058057.0,312770,31277082
813672.0,123120,12312013
19584.0,123120,12312013
855658.0,444097,44409710
1043219.0,582942,58294204
313838.0,463643,46364313
29915.0,668277,66827707
1335258.0,131903,13190351
1158463.0,206554,20655417
1533924.0,59804T,59804T10
1439095.0,55345K,55345K10
320187.0,399736,39973612
1058057.0,176165,17616503
106040.0,124066,12406692
949158.0,123120,12312013
915912.0,123120,12312013
845877.0,454012,454012
791907.0,133494,13349466
1438236.0,05381L,05381L10
1483096.0,00434L,00434L10
753308.0,341862,34186270
1111928.0,871642,87164241
701818.0,111895,11189535
1521332.0,179647,17964795
1122491.0,414252,41425209
1170010.0,134547,13454731
1013871.0,166008,16600844
841071.0,257287,25728710
4962.0,545242,54524277
1360604.0,123120,12312013
63908.0,701281,70128178
58696.0,137375,13737500
103730.0,131744,13174453
740123.0,26203D,26203D10
1070732.0,27826S,27826S10
85408.0,127608,12760841
1109357.0,442008,44200880
26058.0,366960,366960
1547063.0,008000,008000
2488.0,370849,37084953
1017413.0,550031,55003152
93556.0,110034,11003433
1349454.0,008000,008000
1303652.0,008000,008000
1518222.0,06647F,06647F10
821189.0,169502,16950208
1508171.0,557936,557936
890926.0,131152,13115206
1545158.0,400641,40064183
785161.0,123120,12312013
60667.0,622699,62269983
1335190.0,100130,10013026
1100663.0,559184,559184
1471261.0,251256,25125648
56594.0,491266,49126634
1133421.0,212210,21221059
1283858.0,697246,697246
928340.0,123120,12312013
1182129.0,123120,12312013
932111.0,C81717,C81717
837465.0,123120,12312013
1125914.0,999999,999999
932872.0,175332,17533223
45919.0,366988,366988
60519.0,184772,18477221
914208.0,240561,24056131
1009001.0,231429,23142966
1019737.0,366977,366977
1429937.0,456228,45622899
1438133.0,008000,008000
4447.0,021414,021414
749647.0,817327,817327
1267097.0,105027,10502764
1015820.0,176513,17651384
947263.0,484240,48424004
831259.0,100851,10085198
1171264.0,160420,16042037
1038683.0,824398,82439877
932872.0,229062,22906239
1363851.0,134521,13452167
1352010.0,021414,021414
756894.0,100695,10069553
1381197.0,021414,021414
1086745.0,92931L,92931L30
1002047.0,289022,28902237
1022079.0,124849,12484969
1054374.0,257256,25725651
1541401.0,123120,12312013
1101302.0,293620,29362010
18926.0,350594,35059498
1140022.0,162196,16219618
1071371.0,291722,29172267
1287950.0,999999,999999
1483510.0,123120,12312013
1334478.0,013120,01312014
708781.0,565471,565471
875622.0,277908,277908
1281761.0,901986,90198679
350832.0,252052,252052
1274644.0,67552A,67552A10
79716.0,737630,73763010
901832.0,844158,84415874
756620.0,112620,112620
858446.0,131925,13192598
317891.0,381024,38102455
312069.0,104017,10401777
929869.0,102377,10237797
1087294.0,645805,645805
878079.0,822117,822117
18230.0,300131,30013179
51143.0,566562,56656215
822416.0,313903,31390324
1195739.0,670656,67065680
77360.0,H6169Q,H6169Q10
764065.0,128396,12839655
8868.0,216126,21612682
1166036.0,999999,999999
811809.0,160689,16068928
937966.0,229820,22982001
913290.0,008000,008000
4281.0,137707,137707
792985.0,159655,15965518
1070412.0,143576,14357651
1049521.0,123120,12312013
2809.0,171646,17164640
1116578.0,142389,14238997
1131399.0,117636,117636
1006249.0,464288,46428880
1390109.0,67090N,67090N10
1484478.0,468641,468641
874243.0,536200,53620071
1144800.0,137979,13797990
922717.0,827777,827777
1137774.0,361436,36143616
1108675.0,90346E,90346E10
1496292.0,45685X,45685X10
1319869.0,89147U,89147U10
766704.0,259506,25950696
1100663.0,228443,228443
1396838.0,875215,875215
813672.0,212421,21242120
350917.0,021414,021414
315293.0,157106,15710660
1057997.0,717396,71739691
1383871.0,53224V,53224V10
1398659.0,367426,367426
102037.0,85972F,85972F
78890.0,112430,11243044
70858.0,155704,155704
1365135.0,393032,39303241
56594.0,484690,48469034
354950.0,811697,81169739
859737.0,185354,18535439
202058.0,E427B4,E427B4
1048695.0,123120,12312013
1027884.0,021414,021414
1286597.0,066800,06680010
1070750.0,732212,73221296
886125.0,163554,16355435
1006249.0,464287,46428748
1089113.0,391704,391704
1077866.0,543442,54344260
811809.0,156117,15611741
80661.0,290239,29023975
1546640.0,110677,11067707
65011.0,C04459,C04459
1178819.0,102287,10228770
1562151.0,22662X,22662X10
1001250.0,1114ac,1114ac
100517.0,303090,30309003
720672.0,123120,12312013
1083712.0,58448U,58448U10
902978.0,95766E,95766E10
1527622.0,777149,77714910
312070.0,123120,12312013
1286225.0,2013ex,2013ex
1555492.0,30603D,30603D10
1129137.0,309303,30930307
1166691.0,103322,103322
875809.0,124174,12417471
929058.0,225419,22541913
1108329.0,144692,14469212
1510400.0,140717,14071753
917523.0,76155G,76155G10
1058234.0,09254A,09254A10
1425923.0,021414,021414
910612.0,021814,021814
1556593.0,64828T,64828T10
1317577.0,123120,12312013
1065087.0,368322,368322
1124610.0,123113,123113
1576044.0,123120,12312013
949870.0,999999,999999
886986.0,453916,45391634
311471.0,651763,651763
1013131.0,178295,17829520
1132597.0,168130,16813099
804212.0,123113,123113
313807.0,105065,10506549
31107.0,123120,12312013
1090425.0,021414,021414
918581.0,123120,12312013
789073.0,073730,07373010
1001250.0,1114di,1114di
896665.0,09255T,09255T10
936958.0,78464A,78464A83
1552797.0,24664T,24664T10
1485487.0,16112R,16112R10
1232384.0,391851,39185192
1551182.0,315150,31515000
895728.0,513521,51352154
1046327.0,123113,123113
912892.0,286382,28638266
1191255.0,132094,13209479
26324.0,33397B,33397B
1001250.0,1114pa,1114pa
1508475.0,999999,999999
945436.0,219585,21958512
793074.0,123120,12312013
1521332.0,021414,021414
1220754.0,771627,771627
314203.0,58039P,58039P10
1268896.0,495246,49524689
835403.0,164413,16441301
1001250.0,1014gm,1014gm
22444.0,82977C,82977C46
908732.0,281480,28148040
1018946.0,849858,849858
1001250.0,1014wp,1014wp
1438569.0,165879,16587956
217410.0,754332,75433260
1123658.0,205308,20530873
878927.0,2014ds,2014ds
840889.0,25811P,25811P85
783280.0,421946,42194610
1045609.0,742531,74253169
850209.0,121698,121698
1713334.0,86389T,86389T10
1050915.0,145349,14534926
1535527.0,128688,128688
949039.0,25271c,25271c10
1790982.0,146182,14618264
1593936.0,148961,14896189
20520.0,839875,839875
1100663.0,46434v,46434v88
1100663.0,735000,735000
1301787.0,09624H,09624H20
1100663.0,244453,24445340
1100663.0,330677,330677
1100663.0,46435u,46435u19
1100663.0,288765,28876525
920448.0,111412,11141270
1100663.0,46436e,46436e30
794367.0,389511,38951151
924940.0,31430F,31430F10
1100663.0,611136,611136
1100663.0,757093,757093
1365662.0,18383q,18383q30
1064642.0,913769,913769
1100663.0,464288,46428842
1423689.0,02503X,02503X10
1321544.0,02520T,02520T10
1411825.0,65487R,65487R30
1324592.0,293716,29371610
1424454.0,55611C,55611C10
312070.0,117503,117503
1316645.0,02505A,02505A10
1280058.0,09227Q,09227Q10
1209466.0,73935x,73935x32
1323648.0,20361R,20361R10
944765.0,589499,58949910
949874.0,119818,119818
1285701.0,312088,31208840
1018979.0,337839,337839
1005699.0,933417,933417
822416.0,186480,18648005
946486.0,103876,10387614
10456.0,300603,30060303
890801.0,190149,19014908
707549.0,131792,13179211
811809.0,153418,15341886
859994.0,101691,10169162
1064641.0,867203,86720344
101829.0,442495,44249502
700923.0,956887,956887
1413609.0,049162,04916210
875809.0,867203,86720344
833029.0,871596,87159666
1001082.0,103876,10387614
817473.0,042910,042910
1159152.0,145455,14545577
8565.0,615301,61530176
719245.0,116511,11651197
813811.0,304186,30418663
874866.0,603036,603036
1032033.0,78442P,78442P20
1063761.0,828806,82880680
314132.0,127390,12739033
1209466.0,111460,111460
1209466.0,102911,102911
1299393.0,414217,414217
1100663.0,464287,46428769
95585.0,70322A,70322A11
1105018.0,62948N,62948N10
730469.0,008000,008000
1069308.0,68372T,68372T10
1125816.0,337344,33734410
1177132.0,133884,133884
1385187.0,G2552X,G2552X10
1143513.0,526872,526872
1208211.0,568511,568511
52848.0,311362,311362
1209466.0,567738,567738
1350487.0,133842,133842
1064642.0,863176,863176
849043.0,64124E,64124E10
1002135.0,957541,95754110
891293.0,150934,15093440
1064641.0,147925,14792519
1383650.0,16411R,16411R20
1295721.0,00440P,00440P20
880893.0,920928,92092820
1127706.0,67069X,67069X20
1162028.0,018547,01854720
1159038.0,09249C,09249C20
879826.0,670985,67098520
862313.0,67062U,67062U20
1258623.0,27828Q,27828Q20
894146.0,61745P,61745P60
908993.0,92112K,92112K20
890515.0,92112R,92112R20
1162027.0,01864V,01864V20
883265.0,920931,92093120
1099219.0,403994,40399479
868449.0,67062X,67062X20
880161.0,61745P,61745P84
895648.0,031810,031810
1137390.0,09248L,09248L20
897419.0,67061E,67061E20
936468.0,171140,17114025
1051004.0,09254L,09254L20
842891.0,61745P,61745P36
1090117.0,67071M,67071M20
1074691.0,27826V,27826V20
1202806.0,31423M,31423M20
77551.0,15100E,15100E10
895422.0,101541,10154130
874143.0,670976,67097620
1170300.0,72200M,72200M20
872064.0,670973,67097320
1258943.0,723762,72376220
1181249.0,09250M,09250M20
870780.0,670972,67097220
1074690.0,27826E,27826E20
878560.0,107801,10780138
885734.0,67063W,67063W20
36966.0,104152,10415267
1288992.0,278279,27827920
839122.0,26201R,26201R20
830487.0,95766P,95766P10
50104.0,128748,12874826
880845.0,670988,67098820
857361.0,67062H,67062H20
1377013.0,173341,17334190
1137393.0,09248F,09248F20
878242.0,670984,67098420
1231160.0,81119R,81119R20
1196874.0,27828R,27828R20
69499.0,309612,30961217
1445930.0,183770,18377066
860188.0,67062W,67062W20
1074540.0,27826U,27826U20
1219120.0,00764C,00764C20
1181250.0,09249X,09249X20
1199004.0,31423P,31423P20
1181505.0,72201E,72201E20
895528.0,92112T,92112T20
897421.0,67064R,67064R20
1074685.0,27826W,27826W20
897427.0,67101W,67101W30
1011835.0,S58501,S58501
835948.0,09253R,09253R20
1179126.0,81119Q,81119Q20
1365135.0,332906,33290675
1160990.0,72200U,72200U20
897422.0,67061U,67061U20
1059386.0,920961,92096120
818972.0,261932,26193220
49196.0,346225,34622524
1170311.0,72200Y,72200Y20
899761.0,67060P,67060P20
868440.0,67062A,67062A20
861185.0,61745P,61745P35
885601.0,61745P,61745P74
898496.0,61745P,61745P53
898618.0,61745P,61745P59
1196872.0,27828M,27828M20
1196876.0,27828L,27828L20
898659.0,61745P,61745P49
876982.0,61745P,61745P64
885125.0,61745P,61745P67
890898.0,67101N,67101N20
856226.0,67062R,67062R20
8868.0,054302,05430210
100331.0,901272,90127220
912025.0,038917,03891710
870764.0,150917,15091710
784681.0,12686C,12686C10
96287.0,097924,09792410
821020.0,427241,42724120
40656.0,370121,37012110
201493.0,196879,19687910
787912.0,202604,20260410
1017906.0,922793,92279310
946486.0,254668,25466810
1038339.0,294741,29474120
919745.0,423504,42350410
832995.0,62758B,62758B10
1082923.0,858285,85828571
1035443.0,000089,00008956
310450.0,669870,66987010
1021917.0,045354,04535410
1000231.0,422204,42220410
1051114.0,45767M,45767M10
745907.0,229241,22924120
945256.0,852192,85219210
899866.0,001535,00153511
885549.0,45950Q,45950Q10
704051.0,45950Q,45950Q10
352183.0,966524,96652410
1011835.0,685924,68592410
873303.0,037184,03718410
96988.0,571263,57126310
899647.0,769627,76962710
930529.0,487736,487736
7383.0,042170,04217020
1007228.0,576817,57681710
884394.0,78462F,78462F10
1037603.0,650905,65090510
314606.0,372910,37291010
1005900.0,256601,25660120
912084.0,463606,46360610
1020905.0,341064,34106410
1008614.0,007655,00765510
949858.0,835692,83569210
1018003.0,153104,153104
1209466.0,46137V,46137V43
1224608.0,196228,19622808
1519751.0,149885,14988572
1040792.0,42327L,42327L30
1100663.0,752730,752730
1601936.0,H0381L,H0381L10
1619087.0,M11111,M1111111
1036968.0,25245P,25245P20
1418135.0,49271V,49271V10
1100663.0,141859,14185916
1100663.0,210000,210000
1615817.0,12674R,12674R10
790715.0,581670,581670
1635327.0,139110,13911018
837330.0,251799,25179910
1005123.0,192567,19256710
913340.0,957674,95767410
1026601.0,16361A,16361A10
1029590.0,206829,20682910
12180.0,090527,09052710
1011584.0,317832,31783210
895930.0,850700,850700
1009403.0,966834,96683410
1007297.0,300904,30090410
1024519.0,N62648,N6264810
833298.0,171796,17179610
931686.0,249673,24967310
1001427.0,537101,53710110
1045974.0,M40515,M4051510
771667.0,008677,00867710
895517.0,608712,60871210
1017550.0,20902E,20902E10
215466.0,192108,19210810
75488.0,694308,69430840
1041179.0,464192,46419210
850316.0,43738E,43738E10
1015194.0,444882,44488210
739790.0,617439,61743910
60195.0,542290,54229040
1023300.0,42219W,42219W10
1047747.0,67088G,67088G10
1040470.0,00760J,00760J10
888295.0,Y1775U,Y1775U10
16357.0,130442,13044210
28452.0,251588,25158810
858706.0,644465,64446510
83509.0,761389,76138940
913357.0,31769P,31769P10
40934.0,371601,37160110
854873.0,751203,75120310
899866.0,153511,15351109
916618.0,61745C,61745C10
1067983.0,459373,45937330
775163.0,45812M,45812M10
39917.0,364802,36480210
1007018.0,090591,09059110
56806.0,500773,50077310
1027229.0,00203R,00203R10
930795.0,137798,13779810
776867.0,360768,36076810
844843.0,373654,37365410
60860.0,549866,54986610
779334.0,091250,09125010
73756.0,035710,03571040
81023.0,744499,74449910
944739.0,890651,89065101
1046099.0,51806D,51806D10
919461.0,713435,71343510
92230.0,054937,05493710
1006030.0,037937,03793710
729576.0,125820,12582010
80285.0,20557T,20557T10
20520.0,177351,17735120
1034011.0,542446,54244610
747205.0,178788,17878810
1063761.0,828781,82878110
1020579.0,681974,68197410
831980.0,L88742,L8874210
799721.0,693674,69367410
911115.0,046613,04661310
797315.0,058246,05824610
1013749.0,659317,65931710
851397.0,26922C,26922C10
1003344.0,223575,22357510
778171.0,177900,17790010
941914.0,832653,83265310
1040594.0,07725N,07725N10
805057.0,59522K,59522K10
914069.0,301586,30158610
736012.0,67082N,67082N10
1017136.0,38411P,38411P10
72243.0,655286,65528610
896397.0,842814,84281410
1001916.0,813705,81370510
807707.0,050757,05075710
1028461.0,20452F,20452F10
8919.0,054681,05468110
352683.0,834025,83402510
791182.0,36473U,36473U10
778397.0,656301,65630110
724024.0,028882,02888210
835582.0,43739T,43739T10
217591.0,984138,98413810
911536.0,053484,05348410
700674.0,009104,00910410
933730.0,69316G,69316G10
917471.0,457674,45767410
354913.0,45866A,45866A10
919794.0,591016,59101610
711425.0,363544,36354410
721670.0,957683,95768310
785931.0,382091,38209110
357261.0,341109,34110910
914577.0,893375,89337510
888711.0,066981,06698104
866253.0,178778,17877810
880034.0,292896,29289610
719547.0,101092,10109250
887941.0,379335,37933510
850483.0,383750,38375010
29302.0,947071,94707110
1028918.0,53184P,53184P10
1038528.0,20589T,20589T10
24071.0,211497,21149710
745597.0,458747,45874710
1012139.0,40065W,40065W10
1055246.0,904928,90492810
1017362.0,705499,70549910
48039.0,286858,286858
850436.0,87160F,87160F10
45260.0,409189,40918910
852004.0,362386,36238610
943945.0,01566M,01566M10
945379.0,205937,20593710
878720.0,766574,76657410
863445.0,066525,06652510
1024564.0,102112,10211210
830750.0,934710,93471010
702756.0,815779,81577910
930667.0,92923H,92923H80
930667.0,92923H,92923H83
888999.0,591591,59159110
890662.0,358846,35884610
1010655.0,403926,40392610
773136.0,751582,75158220
1000695.0,785065,78506510
1061630.0,14052H,14052H10
1056358.0,563771,56377110
918192.0,001547,00154710
1073208.0,30241E,30241E10
1092917.0,269154,26915410
50217.0,455434,45543487
1094808.0,317794,31779410
1087194.0,605047,60504710
1077009.0,053331,05333110
1100663.0,459100,459100
1131554.0,87157b,87157b10
1157557.0,P2577R,P2577R10
38264.0,453140,453140
1679688.0,19625w,19625w10
1045425.0,749227,74922760
948642.0,726511,72651100
1100663.0,523615,523615
866121.0,68557n,68557n10
913662.0,00301T,00301T10
1495584.0,33766Y,33766Y10
1674101.0,36255F,36255F20
1460235.0,26922v,26922v10
1100663.0,215000,215000
38984.0,28413L,28413L10
1669811.0,25787G,25787G10
1100663.0,46435u,46435u69
